TimeStamp;P_HOME;temperature;day_of_week_1;day_of_week_2;day_of_week_3;day_of_week_4;day_of_week_5;day_of_week_6;day_of_week_1;day_of_week_2;day_of_week_3;day_of_week_4;day_of_week_5;day_of_week_6
2025-10-14 15:00:00;1684.33925;7.1;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-14 16:00:00;2299.5915;6.9;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-14 17:00:00;1404.56725;6.9;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-14 18:00:00;2156.7174999999997;7.1;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-14 19:00:00;1414.24;7.1;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-14 20:00:00;3664.53575;7.2;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-14 21:00:00;5792.20625;7.2;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-14 22:00:00;3940.5635;7.3;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-14 23:00:00;2401.05725;7.3;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-15 00:00:00;1590.6667499999999;7.4;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 01:00:00;1601.2105000000001;7.0;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 02:00:00;1070.5497500000001;6.6;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 03:00:00;1056.3455;6.2;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 04:00:00;1017.0715;5.7;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 05:00:00;1181.14275;4.9;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 06:00:00;1160.5715;4.6;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 07:00:00;1288.1885;4.6;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 08:00:00;1337.97175;5.6;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 09:00:00;1384.8805;6.5;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 10:00:00;1813.23075;7.7;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 11:00:00;1076.08925;8.2;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 12:00:00;1728.71975;8.6;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 13:00:00;2030.83925;8.2;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 14:00:00;1597.74875;8.8;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 15:00:00;843.266;8.6;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 16:00:00;2707.2915000000003;8.1;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 17:00:00;3900.067;6.5;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 18:00:00;3653.2625;5.9;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 19:00:00;1627.6467499999999;6.6;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 20:00:00;1672.84725;6.0;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 21:00:00;1117.0555;5.9;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 22:00:00;1158.70825;5.9;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-15 23:00:00;973.84125;5.9;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-16 00:00:00;936.10725;5.8;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 01:00:00;996.97225;5.8;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 02:00:00;2210.7715;5.8;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 03:00:00;1193.09125;5.8;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 04:00:00;1179.8552499999998;5.7;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 05:00:00;1471.6190000000001;5.7;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 06:00:00;1183.3072499999998;5.7;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 07:00:00;1155.6132499999999;6.1;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 08:00:00;1274.1657500000001;6.4;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 09:00:00;1435.707;7.1;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 10:00:00;1766.4747499999999;7.3;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 11:00:00;3237.2960000000003;7.2;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 12:00:00;1777.3485;7.6;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 13:00:00;1992.0135;7.3;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 14:00:00;2189.772;7.4;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 15:00:00;1389.81275;7.2;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 16:00:00;889.2145;7.2;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 17:00:00;1728.27925;6.7;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 18:00:00;1560.799;6.6;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 19:00:00;978.73225;6.8;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 20:00:00;1936.1747500000001;6.6;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 21:00:00;1930.746;6.8;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 22:00:00;2433.774;6.6;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-16 23:00:00;1452.0455;6.5;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-17 00:00:00;1122.6367500000001;6.3;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 01:00:00;1291.40475;6.7;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 02:00:00;1173.53575;6.5;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 03:00:00;1241.1547500000001;6.3;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 04:00:00;1113.143;6.7;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 05:00:00;1782.46625;6.4;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 06:00:00;1103.30375;6.4;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 07:00:00;1517.5217499999999;6.3;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 08:00:00;1230.926;6.3;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 09:00:00;1337.521;6.7;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 10:00:00;1530.93575;7.1;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 11:00:00;1516.73625;7.8;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 12:00:00;2891.80575;7.8;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 13:00:00;2311.4465;6.5;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 14:00:00;2851.809;6.6;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 15:00:00;2210.70075;6.8;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 16:00:00;1590.01075;6.9;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 17:00:00;1403.6064999999999;6.2;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 18:00:00;3043.70075;6.1;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 19:00:00;2572.69825;5.7;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 20:00:00;3525.841;5.6;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 21:00:00;3409.2202500000003;5.7;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 22:00:00;1994.9365;5.8;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-17 23:00:00;1991.4167499999999;5.3;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-18 00:00:00;1584.125;4.7;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 01:00:00;3694.3195;4.4;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 02:00:00;3376.21025;4.2;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 03:00:00;1275.3964999999998;3.8;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 04:00:00;1203.6367500000001;3.2;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 05:00:00;1169.31525;2.3;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 06:00:00;1145.73225;2.2;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 07:00:00;1820.1667499999999;2.0;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 08:00:00;1677.6345;2.0;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 09:00:00;1060.8176666666666;2.2;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 10:00:00;1935.973;2.7;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 11:00:00;2429.036;3.8;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 12:00:00;2300.7875;4.9;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 13:00:00;1796.13425;5.1;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 14:00:00;2023.0715;4.9;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 15:00:00;1668.56225;4.8;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 16:00:00;1668.5475;4.4;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 17:00:00;1711.3964999999998;2.8;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 18:00:00;2320.31075;1.6;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 19:00:00;1490.415;0.6;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 20:00:00;2026.06675;0.6;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 21:00:00;4778.762000000001;0.2;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 22:00:00;2313.609;-0.1;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-18 23:00:00;2340.14275;-0.6;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-19 00:00:00;1076.7105000000001;-0.9;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 01:00:00;1828.8135;-1.1;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 02:00:00;1321.748;-0.9;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 03:00:00;2035.92875;-0.4;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 04:00:00;1263.51;-0.2;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 05:00:00;2217.47225;-0.3;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 06:00:00;2181.07325;-0.8;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 07:00:00;1576.917;-0.8;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 08:00:00;2203.72475;1.4;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 09:00:00;2824.27125;3.0;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 10:00:00;4063.6372499999998;4.3;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 11:00:00;5195.6825;5.2;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 12:00:00;4128.9105;5.7;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 13:00:00;2038.183;6.0;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 14:00:00;798.1670000000004;6.2;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 15:00:00;2012.2540000000001;5.7;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 16:00:00;1953.7262500000002;4.6;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 17:00:00;2075.44825;2.7;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 18:00:00;3042.889;2.2;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 19:00:00;3487.0685;2.9;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 20:00:00;2619.28175;2.9;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 21:00:00;1792.1925;2.5;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 22:00:00;2763.4145;2.2;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-19 23:00:00;1814.6785;2.2;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-20 00:00:00;1176.0752499999999;2.2;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 01:00:00;1082.3295;1.9;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 02:00:00;1724.1965;1.8;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 03:00:00;1160.0832500000001;1.9;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 04:00:00;1088.96625;1.8;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 05:00:00;2384.0755;1.7;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 06:00:00;2015.8235;1.8;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 07:00:00;773.4645;1.7;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 08:00:00;1115.4285;3.2;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 09:00:00;1901.0529999999999;4.8;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 10:00:00;2142.97475;5.9;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 11:00:00;1459.1709999999998;7.1;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 12:00:00;1705.4569999999999;7.8;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 13:00:00;2627.40175;8.2;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 14:00:00;1553.74375;8.6;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 15:00:00;1202.1589999999997;8.2;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 16:00:00;1619.14425;7.4;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 17:00:00;4347.621;6.3;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 18:00:00;3200.48825;5.8;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 19:00:00;1558.71425;5.7;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 20:00:00;1734.48425;5.1;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 21:00:00;1207.6109999999999;4.7;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 22:00:00;1161.85725;4.9;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-20 23:00:00;943.20625;5.2;False;False;False;False;False;False;False;False;False;False;False;False
2025-10-21 00:00:00;1004.58925;5.2;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 01:00:00;2769.1725;4.9;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 02:00:00;1685.0217499999999;4.8;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 03:00:00;1393.0117500000001;4.8;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 04:00:00;1595.89475;4.8;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 05:00:00;1061.35125;4.7;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 06:00:00;1111.746;4.4;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 07:00:00;497.21625;4.1;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 08:00:00;620.3085;4.2;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 09:00:00;1952.0;4.9;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 10:00:00;3010.375666666667;6.9;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 11:00:00;4805.13875;8.7;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 12:00:00;4014.5237500000003;9.9;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 13:00:00;2725.777;10.4;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 14:00:00;2261.43625;10.8;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 15:00:00;2059.969;11.0;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 16:00:00;1742.0325;10.4;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 17:00:00;3115.38375;9.4;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 18:00:00;2834.34725;8.2;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 19:00:00;3341.3705;7.9;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 20:00:00;3630.1905;7.6;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 21:00:00;3871.5835;7.2;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 22:00:00;4564.58125;7.2;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-21 23:00:00;2236.99625;6.6;True;False;False;False;False;False;True;False;False;False;False;False
2025-10-22 00:00:00;1179.33125;6.3;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 01:00:00;1213.875;6.3;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 02:00:00;1281.383;6.4;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 03:00:00;1170.3890000000001;6.2;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 04:00:00;1152.18475;6.2;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 05:00:00;1205.6565;6.1;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 06:00:00;1081.12125;6.2;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 07:00:00;1161.78575;6.2;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 08:00:00;1494.41625;6.7;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 09:00:00;2918.25875;7.3;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 10:00:00;2847.759;7.6;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 11:00:00;711.25;7.3;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 12:00:00;1159.80475;8.2;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 13:00:00;1608.3595;8.2;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 14:00:00;2056.9142500000003;8.4;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 15:00:00;2505.469;8.4;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 16:00:00;2954.0237500000003;8.2;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 17:00:00;1607.3229999999999;8.1;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 18:00:00;1349.298;7.7;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 19:00:00;3313.25;8.2;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 20:00:00;2539.12875;8.4;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 21:00:00;3244.47025;8.4;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 22:00:00;1543.6825;8.5;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-22 23:00:00;1484.0535;8.4;False;True;False;False;False;False;False;True;False;False;False;False
2025-10-23 00:00:00;1134.6644999999999;8.3;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 01:00:00;1305.5715;8.3;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 02:00:00;2030.07125;8.4;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 03:00:00;878.8355;8.1;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 04:00:00;817.96625;7.8;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 05:00:00;906.70625;7.8;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 06:00:00;372.56525;7.8;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 07:00:00;389.85325;8.2;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 08:00:00;470.976;8.6;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 09:00:00;3390.92875;9.4;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 10:00:00;1404.97725;9.8;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 11:00:00;1895.7165;11.4;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 12:00:00;2171.5875;13.1;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 13:00:00;4508.40175;12.1;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 14:00:00;2802.51825;11.8;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 15:00:00;1734.36125;10.9;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 16:00:00;4012.996;10.4;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 17:00:00;2667.23175;9.6;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 18:00:00;2558.2259999999997;9.4;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 19:00:00;2283.26975;8.6;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 20:00:00;1489.0140000000001;7.9;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 21:00:00;2065.375;7.3;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 22:00:00;2895.53575;7.1;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-23 23:00:00;3140.15275;6.8;False;False;True;False;False;False;False;False;True;False;False;False
2025-10-24 00:00:00;1326.2640000000001;6.4;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 01:00:00;1417.91075;6.2;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 02:00:00;1035.7559999999999;6.1;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 03:00:00;1091.627;6.1;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 04:00:00;998.41075;6.0;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 05:00:00;945.33925;5.8;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 06:00:00;1383.39275;5.7;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 07:00:00;1315.1032500000001;5.6;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 08:00:00;345.67475;5.0;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 09:00:00;760.8242499999999;5.4;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 10:00:00;2391.355;6.2;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 11:00:00;1640.85725;6.8;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 12:00:00;2038.39325;5.9;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 13:00:00;1612.518;4.2;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 14:00:00;2684.66525;3.8;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 15:00:00;2170.884;4.1;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 16:00:00;2085.30725;3.9;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 17:00:00;2518.66975;3.6;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 18:00:00;2115.57525;3.2;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 19:00:00;827.21425;2.3;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 20:00:00;2742.32525;2.2;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 21:00:00;3603.41075;2.0;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 22:00:00;2922.25;1.5;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-24 23:00:00;2508.143;1.3;False;False;False;True;False;False;False;False;False;True;False;False
2025-10-25 00:00:00;1649.2855;1.1;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 01:00:00;1967.6287499999999;1.5;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 02:00:00;1829.734;1.2;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 03:00:00;1321.1805;1.2;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 04:00:00;1319.46425;1.2;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 05:00:00;1430.35525;0.9;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 06:00:00;1804.0140000000001;0.9;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 07:00:00;1361.133;1.1;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 08:00:00;1449.7525;2.3;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 09:00:00;1794.23475;2.8;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 10:00:00;2754.83075;2.7;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 11:00:00;3544.4195;2.8;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 12:00:00;1985.62075;4.3;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 13:00:00;2013.21775;4.9;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 14:00:00;2919.348;5.3;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 15:00:00;2538.1862499999997;6.3;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 16:00:00;3745.12025;4.9;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 17:00:00;3983.9635;2.8;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 18:00:00;1307.01225;2.8;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 19:00:00;1092.0;4.2;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 20:00:00;1579.3075;4.0;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 21:00:00;2430.72825;4.2;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 22:00:00;2066.8035;4.6;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-25 23:00:00;2106.0475;4.2;False;False;False;False;True;False;False;False;False;False;True;False
2025-10-26 00:00:00;1456.23225;4.3;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-26 01:00:00;1526.6885;4.5;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-26 02:00:00;1227.29375;4.5;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-26 03:00:00;1175.147;4.3;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-26 04:00:00;1209.9859999999999;3.7;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-26 05:00:00;1256.8272499999998;3.3;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-26 06:00:00;1235.4047500000001;3.2;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-26 07:00:00;1195.004;3.4;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-26 08:00:00;2090.13375;3.8;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-26 09:00:00;2489.876;3.7;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-26 10:00:00;3140.0817500000003;4.3;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-26 11:00:00;3716.29925;4.9;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-26 12:00:00;2726.54075;4.3;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-26 13:00:00;2062.86175;4.1;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-26 14:00:00;3750.49975;4.9;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-26 15:00:00;2608.4225;2.6;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-26 16:00:00;2408.766;0.8;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-26 17:00:00;2121.2960000000003;0.7;False;False;False;False;False;True;False;False;False;False;False;True
2025-10-26 18:00:00;2196.23225;1.5;False;False;False;False;False;True;False;False;False;False;False;True
